,ictv_taxo_index
MF642725,10733
MF642734,10734
AJ781003,10735
L14546,10736
KX276641,10737
MN542417,10738
KX066020,10739
KU168312,10740
AF347695,10741
MK044821,10742
X52938,10743
EU853709,10744
KX008573,10745
KY827395,10746
KY827394,10747
KX008574,10748
KX008577,10749
MF476845,10750
DQ822073,10751
KX430257,10752
DQ473478,10753
MH396440,10754
JF411989,10755
JQ316114,10756
MF781082,10757
HG940503,10758
JF301669,10759
MK371353,10760
MN850490,10761
KX852476,10762
AY180137,10763
LN651258,10764
KJ013302,10765
GU121676,10766
EU377672,10767
KC808712,10768
MH475918,10769
KM078034,10770
AF299074,10771
FJ824813,10772
FJ439817,10773
AJ277091,10774
M89923,10775
FJ560943,10776
KP710178,10777
AF357836,10778
KX168422,10779
KM229702,10780
KU508800,10781
KR080327,10782
X04658,10783
V00141,10784
JX272320,10785
X06166,10786
JX429923,10787
EU554423,10788
AF454635,10789
JQ926983,10790
X97304,10791
U59751,10793
MN153807,10794
HQ694978,10795
MG944237,10796
U95208,10797
JX028536,10798
FJ493469,10799
HQ694979,10800
AF190123,10801
AF404509,10802
AF364175,10803
U13988,10804
X15828,10805
X57924,10806
KT148886,10807
U60529,10808
Z24451,10809
X01472,10810
X03431,10811
M12927,10812
AJ009736,10813
X93507,10814
AJ000387,10815
AF056940,10816
M32662,10817
AC007209,10818
AB005247,10819
X17219,10820
U15406,10821
Z11866,10822
AF049230,10823
AJ133521,10824
X04132,10825
Z27119,10826
X59545,10827
X95908,10828
X14037,10829
X56645,10830
L34658,10831
X13886,10832
M34549,10833
M38526,10834
L10324,10835
AF030881,10836
U09586,10837
M75723,10838
AF134899,10839
AF050215,10840
AF065434,10841
X07656,10842
X04456,10843
U19263,10844
U90320,10845
X69552,10846
Y08010,10847
AB021265,10848
AF039373,10849
X13291,10850
Y12321,10851
AJ000893,10852
U96748,10853
Z17327,10854
X13777,10855
D83003,10856
D85597,10857
AH005614,10858
X53558,10859
M18706,10860
X03840,10861
M94164,10862
X52387,10863
X63184,10864
U12626,10865
AF082133,10866
AY016208,10867
AF053008,10868
U68072,10869
U68408,10870
U41000,10871
AJ005762,10872
M14008,10873
M37980,10874
J02013,10875
AF033809,10876
Y00302,10877
AF033810,10878
AF033808,10879
M10455,10880
L21974,10881
M80216,10882
AY282754,10883
AF033815,10884
AF033807,10885
M23385,10886
AF033818,10887
AF074966,10888
M10060,10889
AF391797,10890
AF033822,10891
AF014792,10892
AF014793,10893
DQ237904,10894
AF052723,10895
K02712,10896
M26927,10898
X03711,10900
J02207,10901
X00984,10902
AF151794,10903
AF033813,10904
AF033811,10905
AF356697,10906
AY842951,10907
M22820,10908
V01201,10911
M32690,10912
M33677,10913
U01866,10914
M25381,10915
AF033819,10916
M30502,10917
U21603,10918
U03982,10919
M58410,10920
L06906,10921
U94514,10922
AF201902,10923
Y08851,10924
KM233624,10925
AJ544579,10926
JQ867463,10927
LC094267,10928
KX087159,10929
M74895,10930
JQ867466,10931
AB923518,10932
MF280817,10933
EU010385,10934
GU356394,10935
X54482,10936
U04327,10937
HM245790,10938
GU356395,10939
KP143760,10940
HG975302,10941
HG975303,10941
HG975304,10941
HG975305,10941
MH192993,10942
MH192994,10942
MH192995,10942
MH192996,10942
LC517041,10943
LC517042,10943
LC517043,10943
LC517044,10943
LC517045,10943
LC553675,10944
LC553676,10944
LC553677,10944
LC553678,10944
MG887754,10945
MG887755,10945
MG887756,10945
MG887757,10945
LN896307,10946
LN896308,10946
LN896309,10946
LN896310,10946
KP245734,10947
KP245735,10947
KP245736,10947
KP245737,10947
KP245738,10947
KT372135,10948
KT372136,10948
KT372137,10948
KT372138,10948
KT372139,10948
KJ787686,10949
KJ787687,10949
KJ787688,10949
KJ787689,10949
KJ787690,10949
KX778766,10950
KX778767,10950
KX778768,10950
KX778769,10950
KX778770,10950
KX778771,10950
KX778772,10950
KX778773,10950
MK609920,10951
MK609921,10951
MK609922,10951
MK609923,10951
MK609924,10951
MK609925,10951
MK609926,10951
MK609927,10951
MH231406,10952
MH231407,10952
MH231408,10952
MH231409,10952
MF317878,10953
MF317879,10953
MF317880,10953
MF317881,10953
MG887750,10954
MG887751,10954
MG887752,10954
MG887753,10954
AY247793,10955
DQ174318,10956
EU150132,10957
EU150131,10958
EU150130,10959
EU150133,10960
DQ521573,10961
EF159731,10962
V01468,10963
M64479,10964
AJ000898,10965
M55012,10966
M17182,10967
M25782,10968
MN031239,10969
MK962759,10970
MH988742,10971
MH824555,10972
MN031240,10973
AM183333,10974
AX741164,10975
AF104263,10976
AF104264,10977
AB037948,10978
AM183330,10979
AF018077,10980
AM183331,10981
MK962760,10982
MK598003,10983
EF101928,10984
JF411744,10986
JX997159,10987
AY338213,10989
AY338217,10992
AY857869,10993
M96366,10994
X06618,10994
AY338215,10995
DQ491002,10996
JX997183,10997
AF062394,10997
U65738,10998
U65739,10998
U65737,10998
U65736,10998
AY338214,10998
AY338220,11002
AJ890364,11003
AF009626,11004
AF204951,11005
AY225135,11007
AY225148,11007
AY225147,11007
AY225146,11007
AY225145,11007
AY225144,11007
AY225143,11007
AY225142,11007
AY225140,11007
AY225139,11007
AY225138,11007
AY225137,11007
AY225136,11007
AY225134,11007
AY225133,11007
AY225141,11007
EU916176,11008
JF974320,11013
EU304328,11014
U32983,11015
KX008963,11016
GU244497,11017
HQ336222,11018
EF133465,11019
KJ755191,11020
JX491653,11021
AM398843,11022
AY197700,11023
AJ279826,11023
CU469068,11024
L63545,11025
AY380826,11026
KX643370,11027
MN803438,11028
AF371960,11029
AY894343,11030
KT804738,11031
AY532606,11032
GQ273492,11033
AY779031,11034
MK098185,11035
BD143114,11036
KR139659,11037
AY150217,11038
KP056312,11039
JQ231222,11040
KC865735,11041
KP266741,11042
KX574341,11043
MF538627,11044
MF538628,11045
FJ433873,11046
KT989885,11047
JQ724856,11048
MH665358,11049
AY548484,11050
KJ175144,11051
JQ654586,11052
EU627010,11053
AF389451,11054
KP266742,11055
KP266743,11056
KX185156,11057
MK227779,11058
KX353311,11059
KX574342,11060
KX574343,11061
KU507317,11062
FR677325,11063
FR677324,11064
AY521625,11065
AY666015,11066
KF938901,11067
DQ643392,11068
GQ918152,11069
HF920633,11070
HF920634,11071
HF920636,11072
HF920635,11073
LS484712,11074
MF599468,11075
MF197913,11076
AF303741,11077
HF920637,11078
GU071086,11079
JF909596,11080
JF909597,11080
JF909598,11080
JF909599,11080
JF909600,11080
JF909601,11080
HQ113105,11081
KF483846,11082
U18466,11083
FN557520,11084
KM262844,11085
AM712239,11086
FR682468,11087
KP055815,11088
AM712240,11089
KM262845,11090
AY261360,11091
KM111294,11092
KM111295,11093
KM102979,11094
KP843857,11095
AY261366,11096
AY261365,11097
AY261364,11098
AY261363,11099
AY261362,11100
AY261361,11101
KX354450,11102
AY318871,11103
MF678796,11104
AF198100,11105
KJ859677,11108
KJ801920,11109
DQ873809,11111
KP728110,11114
AY077835,11115
AF325528,11116
AY077832,11117
MF001304,11118
HQ849551,11119
AY689436,11120
DQ356948,11121
AF170726,11123
AF170722,11124
EU732592,11125
MF467281,11126
MF467280,11127
U60315,11128
MH427217,11129
MH816996,11130
MH607141,11131
AF438165,11132
AF482758,11133
AF012825,11134
AF380138,11135
KP143769,11136
KU749310,11137
DQ437594,11138
AY243312,11139
X69198,11140
KU749311,11141
HQ647181,11142
AY386265,11143
KY382358,11144
AY386264,11145
GQ329670,11146
KM502564,11147
KU980965,11148
KT159937,11149
HE601899,11150
AF410153,11151
KY747497,11152
AJ293568,11153
AY386371,11154
AP013055,11155
X77616,11161
HF679131,11163
AF250284,11164
HF679132,11166
U19239,11169
D10681,11169
AF027657,11169
U76536,11169
HF679133,11170
HF679134,11174
AF063866,11178
EF541029,11185
AF409094,11185
AF500107,11185
AF159588,11185
AY598438,11185
AY598433,11185
AY598431,11185
AY598437,11185
AY598436,11185
AY598435,11185
AY598434,11185
AY598432,11185
HQ712116,11186
EU606015,11187
HG531932,11188
BK011003,11189
BK010890,11190
AY569307,11191
GU080336,11192
AY848686,11193
AY848689,11194
EU408779,11195
AY257527,11196
AY701338,11197
MZ089978,11198
MZ089979,11199
KF188458,11200
MK620900,11201
MK305890,11202
KY817360,11203
MG159787,11204
AF036092,11205
AF207658,11206
AF238233,11207
JQ345700,11208
KY748210,11209
Y09598,11210
AC_000004,11210
KJ156523,11211
MT050041,11212
U40839,11213
AF338823,11214
AF249332,11214
KJ675568,11215
DQ106414,11216
MN153802,11217
KJ469653,11218
MH777395,11219
DQ460220,11220
U46933,11221
AC_000014,11221
KC493646,11222
HE608152,11223
MK572851,11224
AF083975,11225
KT862806,11226
KT862807,11227
KT862812,11228
KT862808,11229
KT862809,11230
KT862810,11231
KT862811,11232
JF510462,11233
FN824512,11234
KX121164,11235
KX577802,11236
MH580295,11237
GU936707,11238
KF477312,11239
KF477313,11240
MK101347,11241
GU226970,11242
LC385828,11243
JN252129,11244
KT698853,11245
KT698856,11246
KT698852,11247
KX961095,11248
KX961096,11249
KX871230,11250
AP018374,11251
MG551742,11252
LC385827,11253
BD269513,11254
AC_000191,11254
AF030154,11255
AC_000002,11255
JF699138,11256
Y07760,11257
AC_000003,11257
U77082,11258
KM043107,11259
KY306667,11260
KR024710,11261
LT841149,11262
JN418926,11263
KT160425,11264
MN986925,11265
X73487,11266
GU191019,11267
AM749299,11268
KF360047,11269
DQ086466,11270
AY495969,11271
AY163756,11272
AY803294,11273
AY601636,11274
AY601633,11275
AY737797,11276
AY128640,11277
AY737798,11278
FJ643676,11279
AR101858,11280
HC084988,11281
FJ025915,11282
HC085020,11283
HC085052,11284
HC085083,11285
FJ025910,11286
HI964271,11287
FJ025930,11288
FJ025929,11289
J01917,11290
AF534906,11291
M73260,11292
FJ349096,11293
HC000816,11294
HC000847,11295
HC000785,11296
HC191035,11297
FJ025900,11298
FJ025899,11299
FJ025901,11300
CS138463,11301
AJ854486,11302
AB448767,11303
JN226746,11304
JN226747,11305
AB562586,11306
AF108105,11307
JQ326209,11308
JN226749,11309
FJ404771,11310
JN226750,11311
JN226751,11312
JN226752,11313
EF153474,11314
JN226753,11315
FJ824826,11316
JN226754,11317
JN226755,11318
JN226756,11319
JN226758,11320
GQ384080,11321
DQ900900,11322
JN226759,11323
JN226760,11324
JN226761,11325
JN226762,11326
JN226763,11327
JN226764,11328
AY875648,11329
JN226757,11330
EF153473,11331
DQ393829,11332
JN226765,11333
FJ169625,11334
AB333801,11335
HM770721,11336
AY487947,11337
AY530876,11338
AY530877,11339
AY530878,11340
AF394196,11341
HB426768,11342
FJ025920,11343
HC191003,11344
FJ025919,11345
HB426671,11346
HB426607,11347
CS138464,11348
JN254802,11349
L19443,11350
DQ315364,11351
AY771780,11352
DQ923122,11353
MG969551,11354
DQ792570,11355
KP329562,11356
KP853123,11357
KP853109,11358
KM591901,11359
KM591902,11360
KM591903,11361
MF198452,11362
M22245,11363
X53012,11363
U57336,11363
U95843,11363
X74742,11363
M81889,11363
M81056,11363
U23770,11363
M30594,11363
M37187,11363
AC_000012,11363
HM049560,11364
EU835513,11365
AF252854,11366
AC_000001,11366
DQ630755,11367
DQ630756,11368
DQ630757,11369
DQ630758,11370
DQ630754,11371
MK518392,11372
HQ913600,11373
MF773580,11374
AF083132,11375
AC_000189,11375
L43364,11376
MK774519,11377
AF289262,11378
KJ563221,11379
AY598782,11380
KP853121,11381
JQ776547,11382
KP853122,11383
KP853110,11384
KP853124,11385
HQ241818,11386
HQ241819,11387
KP853111,11388
KP329561,11389
HQ241820,11390
JN880448,11391
KC693021,11392
KT013209,11393
KP329565,11394
KC693022,11395
KC693023,11396
KP329563,11397
KP329564,11398
FJ025931,11399
KP329566,11400
HQ605912,11401
KM190146,11402
KX505867,11403
KP238322,11404
KY427939,11405
AF258784,11406
AF224336,11407
FJ849795,11408
KP144329,11409
MK695679,11410
MN687905,11411
MK227353,11412
EU715130,11413
HM585353,11414
AF074946,11415
JN632576,11416
MG966533,11417
AF155037,11418
MG592615,11419
MG592427,11420
MG592394,11421
MG592402,11422
MG592455,11423
MT293574,11424
AB063393,11425
GQ403789,11426
BK013338,11427
BK013337,11428
AY048850,11429
KT809302,11430
JN968479,11431
KC252997,11432
AY950802,11433
AP006270,11434
EU839994,11435
DQ123841,11436
KM102981,11437
MN233792,11438
MK558262,11439
MK419956,11440
MT040195,11441
DQ486030,11442
DQ813662,11443
KR815466,11444
L22858,11445
DQ457003,11446
L33180,11447
FJ882854,11448
KF611977,11449
KU565883,11450
AY327402,11451
AF512031,11452
KF894742,11453
KC961304,11454
AY864330,11455
KJ631622,11456
DQ504428,11457
KJ631623,11458
MH394321,11459
KT957089,11460
DQ837165,11461
AY043265,11462
FJ227128,11463
AF271059,11464
AF303045,11465
AP010907,11466
KF158713,11467
AP009046,11468
MH261376,11469
KP752043,11470
AY394490,11471
KP763670,11472
AF081810,11473
GQ202541,11474
JQ798165,11475
U59461,11476
AF539999,11477
AY126275,11478
EF125867,11479
MF375894,11480
MH124167,11481
MF614691,11482
EU309041,11483
U75930,11484
MF143631,11485
KM009991,11486
KM596836,11487
MH320559,11488
MH717816,11489
AF169823,11490
MH370144,11491
EF035042,11492
JX454574,11493
AF325155,11494
KJ676450,11495
JX467702,11496
DQ017380,11497
KR011717,11498
AF016916,11499
AF547984,11500
KR584663,11501
GQ884143,11502
MH923363,11503
MT844067,11504
DQ333351,11505
HQ116624,11506
KC179784,11507
KR091910,11508
KU593505,11509
AY229987,11510
U53466,11511
KP296186,11512
JN408834,11513
KJ406702,11514
AF142425,11515
EU255577,11516
Y08294,11517
KR011718,11518
EU678671,11519
KX855660,11520
AF499596,11521
KX151395,11522
AF270937,11523
KM371112,11524
DQ288858,11525
KU752557,11526
AF162221,11527
AF403738,11528
AY349019,11529
AY430810,11530
EF568108,11531
EU522111,11532
MF966379,11533
KX130344,11534
KY457233,11535
KY608910,11536
MG969167,11537
EF203088,11538
EU747721,11539
AF451898,11540
JN418988,11541
KM610234,11542
MZ311578,11543
MZ311577,11544
MK439999,11545
KJ184318,11546
AF332093,11547
AF440570,11548
AF369029,11549
JX515788,11550
KT995472,11551
KT995470,11552
KT995471,11553
KY827813,11554
KU216744,11555
KX686117,11556
MF768985,11557
MG702567,11558
MH090824,11559
AJ416153,11560
HG530543,11561
KX363561,11562
KU923759,11563
MN203219,11564
FN436007,11565
FN658711,11566
FN436008,11567
HM163578,11568
HE806451,11569
MH577036,11570
MH550542,11571
KY848691,11572
KX348228,11573
MN518743,11574
KT099170,11575
KT099173,11576
JX913532,11577
AJ238493,11578
KF785752,11579
JX570736,11580
FN658716,11581
HE984148,11582
KF471043,11583
AJ512960,11584
EU589450,11585
HQ343234,11586
AJ132344,11587
EU384623,11588
AM236765,11589
FN675297,11590
KX168428,11591
FR772088,11592
KX513861,11593
DQ641718,11594
JX569789,11595
KJ939346,11596
HQ407396,11597
FN675299,11598
FN675296,11599
KY420167,11600
AM749493,11601
AJ579359,11602
KX759649,11603
JX458742,11604
MN614472,11605
KX938425,11606
EU384656,11607
FR772086,11608
JX183090,11609
HF546575,11610
FN675285,11611
KC959931,11612
MN901968,11613
KT099172,11614
AB000922,11615
KC979052,11616
KX534409,11617
KX534398,11618
U16735,11619
AJ005966,11620
AB009047,11621
KC978990,11622
AB000920,11623
MN059431,11624
MK039141,11625
MK039142,11626
KC979051,11627
KX534408,11628
MF535455,11629
KX534400,11630
X80879,11631
MF510471,11632
KX534399,11633
U16731,11634
L32167,11635
M29963,11636
MF926426,11637
MF926429,11638
MF926430,11639
MF926432,11640
MF926427,11641
AF416471,11642
HQ616080,11643
KF435148,11644
EF432053,11645
KP282673,11646
KP282674,11647
HQ335082,11648
MN994854,11649
KP296857,11650
KP296856,11651
KP296853,11652
KP296854,11653
AB041007,11654
AB049608,11655
AY666122,11656
AB041957,11657
AF345523,11658
AF435014,11659
AF261761,11660
DQ187006,11661
AB064607,11662
AF345526,11663
AB037926,11664
AB028668,11665
AX025830,11666
AX025718,11667
AB025946,11668
AB060594,11669
AF348409,11670
AB060597,11671
AB041959,11672
AB041958,11673
AB038621,11674
KJ082064,11675
AB026931,11676
AB038629,11677
AB038630,11678
AB041963,11679
AB041962,11680
AB026929,11681
AB038627,11682
AF291073,11683
AB038625,11684
EF538880,11685
EF538881,11686
EF538882,11687
KY856742,11688
MH017546,11689
JX134044,11690
KM259874,11691
MH648907,11692
KF764701,11693
JX134046,11694
MH648989,11695
MH648910,11696
MK212031,11697
KX810063,11698
MH649141,11699
MH648986,11700
KY462770,11701
KM259873,11702
MH017563,11703
KX810064,11704
MH648912,11705
MH649017,11706
KU041847,11707
MH649029,11708
MH649114,11709
MH648966,11710
LC381845,11711
MH649209,11712
MH648982,11713
MF187212,11714
MF327539,11715
AB057358,11716
AB041960,11717
AB076003,11718
EF538877,11719
MK069470,11720
JF304938,11721
JF304937,11722
LC387548,11723
AB290917,11724
AB290919,11725
EF538875,11726
EF538876,11727
AB303552,11728
AB303553,11729
AB303554,11730
AB303558,11731
AB303559,11732
AB303560,11733
AB303561,11734
AB303562,11735
AB303564,11736
AB303566,11737
AB449062,11738
MF327544,11739
M55918,11740
KR137527,11741
HM590588,11742
KM111536,11743
JQ308210,11744
KF294862,11745
JX310702,11746
KF294861,11747
MH378452,11748
MH638372,11749
MK212032,11750
AB076001,11751
AY823991,11752
JQ406846,11753
HQ287751,11754
KF373760,11755
KF373758,11756
KY246582,11757
KY246547,11758
MW842984,11759
KR902501,11760
KM262782,11761
KT027939,11762
MF327557,11763
MF327540,11764
MF327542,11765
MF327550,11766
MF327541,11767
MF327548,11768
MF327547,11769
MK012516,11770
KJ194617,11771
FJ459582,11772
MG837569,11773
MG837571,11774
KX262893,11775
MF173068,11776
AB076002,11777
JN704611,11778
MK012446,11779
MK012439,11780
KX611132,11781
MF327551,11782
MF327552,11783
MF327554,11784
LC387543,11785
MK012447,11786
MK012527,11787
MK012497,11788
MK012464,11789
MK012467,11790
MK012471,11791
LC387546,11792
HQ335084,11793
MF541374,11794
MF541388,11795
KJ194604,11796
KM609325,11797
MF541389,11798
KM434181,11799
MF541378,11800
LC387540,11801
LC387536,11802
AB041961,11803
J02020,11804
AJ536613,11805
KR605506,11806
Y14700,11807
M83545,11808
AJ888457,11809
AB537968,11810
MF361639,11811
X07234,11812
AY370762,11813
EU030938,11814
EU030939,11815
FJ870916,11816
AY388628,11817
AY423772,11818
FJ870917,11819
FJ870915,11820
AJ635161,11821
MN876845,11822
MT047590,11823
AY722806,11824
HE580237,11825
AF191796,11826
MF144115,11827
L13696,11828
AJ632304,11833
AJ632305,11833
AJ632306,11833
AJ632307,11833
AJ632308,11833
AJ632309,11833
AJ632310,11833
AJ632311,11833
AJ632312,11833
AJ632313,11833
AJ632314,11833
AJ632315,11833
AJ632316,11833
AJ632317,11833
AJ632318,11833
AJ632319,11833
AJ632320,11833
AJ632321,11833
AJ632322,11833
AJ632323,11833
AJ632324,11833
AJ632325,11833
AJ632326,11833
AJ632327,11833
AJ632328,11833
AJ632329,11833
AJ632330,11833
AJ632331,11833
AJ632332,11833
AJ632333,11833
AY842013,11837
AY848690,11837
AY875681,11837
AY875683,11837
AY875680,11837
AY875682,11837
AY875684,11837
AY875685,11837
AY887894,11837
AY875686,11837
AY875687,11837
AY875690,11837
AY875688,11837
AY875689,11837
DQ000240,11837
EU001285,11839
EU001284,11839
EU001283,11839
EU001282,11839
EU001281,11839
EU001280,11839
EU001279,11839
EU001278,11839
EU001277,11839
EU001276,11839
EU001275,11839
EU001274,11839
EU001273,11839
EU001272,11839
EU001271,11839
EU001270,11839
EU001269,11839
EU001268,11839
EU001267,11839
EU001266,11839
EU001265,11839
EU001264,11839
EU001263,11839
EU001262,11839
EU001261,11839
EU001260,11839
EU001259,11839
EF710642,11839
EF710638,11839
EU493302,11841
EU493299,11841
FM864284,11841
FM864281,11841
FM864273,11841
FM864255,11841
FM864236,11841
FM864231,11841
EU493301,11841
EU493300,11841
EU493298,11841
EU493297,11841
FJ713018,11844
FJ713019,11844
FJ713017,11844
EU493330,11844
EU493329,11844
EU493328,11844
EU493327,11844
FM864278,11844
FM864274,11844
FM864267,11844
FM864229,11844
DQ844603,11844
DQ839631,11844
DQ839630,11844
AM261425,11846
Z31378,11846
Z58828,11846
AM261426,11846
AM850133,11846
AM850132,11846
AM850131,11846
AM261424,11846
AM261421,11846
AM261420,11846
AM261419,11846
AM261418,11846
AM261417,11846
AJ627175,11846
AM261423,11846
AM261422,11846
AJ278677,11846
AJ319654,11846
EF051512,11847
EF051511,11847
EF051510,11847
EF051509,11847
EF051508,11847
EF051507,11847
EF051506,11847
EF051505,11847
AY871265,11847
EU001258,11847
EU001257,11847
EU001256,11847
EU001255,11847
EU001254,11847
EU001253,11847
EU001252,11847
EU001251,11847
EU001250,11847
EU001249,11847
EU001248,11847
EU001247,11847
EU001246,11847
EU001245,11847
EU001244,11847
EU001243,11847
AF414846,11847
AF414845,11847
EU493326,11849
FM864288,11851
FM864275,11851
FM864266,11851
FM864252,11851
EU493307,11852
FM864307,11852
Y19010,11853
AJ440973,11853
EU493321,11857
FM864290,11857
FM864265,11857
FM864263,11857
FM864261,11857
FM864251,11857
FM864233,11857
FM864260,11857
AY556383,11869
AB291165,11869
AB291166,11869
AY935249,11869
AB291167,11869
AB291168,11869
AB291169,11869
AB291170,11869
AB291171,11869
AY563518,11869
AY597814,11869
AB291172,11869
AB291173,11869
AY570798,11869
AB291174,11869
AB291175,11869
AB291176,11869
AB291177,11869
AB291178,11869
AY577428,11869
AB291179,11869
AB291180,11869
AY570799,11869
AB291181,11869
AB291182,11869
AB291183,11869
AB291184,11869
AB291185,11869
AB291186,11869
AB291187,11869
AY577429,11869
AB291188,11869
AY556384,11869
AB291189,11869
AB291190,11869
AB291191,11869
AY547319,11869
AB291192,11869
AB291193,11869
AB291194,11869
AB291195,11869
AB291196,11869
AB291197,11869
AB291198,11869
AB291199,11869
AY563519,11869
AB291200,11869
AB291201,11869
AB291202,11869
